credit_score,income_monthly,debt_to_income,loan_amount,payment_history,employment_years,previous_defaults,default_risk
644.217585880588,6618.021250146943,0.6757743560689378,31093.90116724067,0.706390848297951,7.701704661398011,0,1
634.9448152205356,4942.237295748939,0.6627709552867642,19204.773947999744,0.8379384589230193,3.692641718725162,0,1
576.0739004816286,4741.05905008877,0.48675067718552245,21478.122443735476,0.7771353711807412,3.3872461417639004,0,1
614.0077895802646,6325.489906230008,0.4641189246175259,12416.787252896043,0.758042201553293,5.1513898800101865,1,1
626.9680614520106,5978.484317620129,0.20001317293758822,27384.672130591374,1.0957779117113557,6.371179492596832,1,0
702.8561113109458,2635.411764523626,0.6427423052821949,14161.102243660325,0.6256513741472989,4.716702827979746,0,0
667.1809144784231,7214.810524588844,0.2899865663127001,21083.877818813147,1.2217561711468747,7.332741091338504,0,0
561.8479922318633,7070.1370312211775,0.44768679597256267,14513.48736183578,1.0656459380369245,6.061951323928181,1,1
666.2041984697397,4061.655947735706,0.29899186504926173,17055.66586630652,1.1181723341207397,0.6435773605371393,1,0
630.7458859791842,5593.7053001561135,0.19367985409978522,15813.687844751497,0.8074120975949484,3.9410660729859837,0,0
616.1538999847021,5741.045279424108,0.5406903878242156,16960.62369662091,0.8700118561841782,3.876315801296602,0,1
680.5838144420434,5391.010648735861,0.1380324243760327,17304.38648425511,0.6133696370950577,5.958721906858845,0,0
701.5499761247976,4174.54226923187,0.62405166388834,17258.656025374614,0.7950675185866394,-0.24963411274822356,1,0
696.5640059558099,3992.564948092923,0.3223107566827817,24166.669558901536,0.9987309695286302,10.098019417435445,2,0
608.039123838868,4961.668893512832,0.10009428510313972,14475.686034687398,1.1592126123562791,6.06205218978842,0,0
634.5393812074393,6759.093528889047,0.45779039746606087,21102.707135069333,0.6785686366395096,5.297753607835382,1,1
666.5631715701782,5815.400231891648,0.1327963359693222,26089.795761527792,0.8268988126029468,7.363135432838293,0,0
698.777256356118,4444.078501870841,0.29331869047462966,17434.01817743302,0.8697401559534955,9.687308105625249,0,0
626.0412881077355,6157.548065972517,0.5948835412190013,16410.40554626199,0.620842159561503,6.741493289176806,0,1
640.7170511668091,727.1860690548865,0.1438827351353061,18847.376874098747,1.01826984835168,6.89762619294324,1,0
594.6832512996986,6723.148550558155,0.6875369446492017,25898.626041803553,0.7552019336514781,5.261380048928765,0,1
590.1896687959664,2390.4293318328505,0.10267394586100818,20970.53815476679,0.8609219297645953,4.716948493266104,1,1
690.6262911197099,4456.338587895301,0.2727767084413316,17343.92852696201,0.8096101256176245,4.048409111990198,0,0
717.8120014285412,3320.495158060784,0.6186328393064501,22419.3832559402,0.7421322988560651,3.347776016570916,0,0
646.3994939209833,3057.9777864186417,0.32138910481051475,14488.539250817885,0.898591002903889,3.6259718006010053,0,0
700.1766448946012,6741.240181067779,0.1713246716462095,23406.79755221474,0.8568780842863956,2.2988880713140336,1,0
668.0818012523818,4298.448198032163,0.3521637431602995,22043.036538508837,0.8256284235442669,4.848257098629953,0,0
617.7440122697437,5519.755822596074,0.2892753004691679,18460.95764430558,0.7543076756639314,1.6306648455472263,1,1
668.0697802754207,4929.619131681224,0.6898983315123884,15807.071007763845,0.9639049341565911,5.3818330482874215,0,0
726.9018283232984,5715.561240834682,0.3193435423096002,15566.595388582715,1.230723453698457,4.927338783915316,0,0
648.2086980445024,5115.232836590383,0.6522527302432051,22674.08668172955,0.9279774465678255,5.293870596773376,0,1
728.2321827907003,3075.511663717146,0.7243105013675144,26144.90251244531,1.0992236429822257,3.955736859960015,0,0
519.0127447955128,6494.40022917071,0.40367219370357066,16813.461264856025,0.6219556149693075,11.153720740361006,0,1
691.0951252187612,4259.365125258031,0.7369602006980744,22291.93351775742,0.9315522878587539,7.720231800360626,0,0
654.3523534119086,2665.1271520103733,0.36412263777423504,9564.864906989656,0.6805263362057867,2.5109149998305544,1,1
635.0496324767066,4357.827258551131,0.7748548915430757,17076.911346714,0.6046150144936198,5.465736174853797,1,1
654.5880388267751,7251.139685951466,0.16250266716790107,19844.70533564549,0.7521257185081928,3.783987714125353,0,0
550.6215542699554,6275.33261317024,0.5809134865522699,15451.582915090832,1.1383798668827145,2.971040546585172,0,1
639.0164056081244,4477.021798388211,0.44566982831985014,15317.46812605202,1.090003165733929,2.31985585775213,0,0
667.8556285755873,4476.113443522357,0.3713541638189529,16661.10221765557,0.9486009444108799,5.8644333815185075,0,0
723.8947022370758,4517.547423173926,0.5428983151240206,21460.963641631864,0.5934598880220139,3.637239529860852,0,0
624.0864890863177,8115.1219753412615,0.5926999641440319,19063.354907968125,0.8607438697224127,6.935652048050408,2,1
609.5753198553406,5572.90317834733,0.10305428875521637,8808.84383337514,0.9603400017803472,6.987564429060878,0,0
624.9121478207732,5645.0624707866045,0.21686716212303914,9396.49923682467,0.9351072459157196,7.747828770422899,0,0
695.7701058851037,6545.4251810477635,0.5991322354440232,16965.674110714124,0.5312412833038509,3.295226467851793,0,0
666.4375554829842,5358.18373853977,0.5664697895047446,22288.43293026776,0.7219364303960256,5.950731221384021,0,1
623.511989811648,4611.436781268945,0.7762332535900741,6262.475786373827,0.8871844471702567,6.264908433284601,1,1
675.6633716556678,4705.475226372532,0.6327264531755481,17501.349119241848,1.007258181903438,4.05164364979207,0,0
654.8538774674021,4892.598110878904,0.7655408954119367,17368.760717412893,0.4607744357800107,3.45645608521425,0,1
698.4322495266445,4944.166645235237,0.5917783510743649,26941.68889104224,0.8675752049040283,8.219041331551946,1,1
614.8973453061324,6091.44431545547,0.30863654604761026,18074.890941435682,0.9286097539757905,5.4549917514641075,0,0
633.6168926701116,5077.918828710949,0.17375544557559955,21914.944923704643,1.0699223977032426,6.271935501423476,1,0
630.3945923433921,6098.960115823369,0.6472767043414549,20706.285700437315,1.0385715168474874,3.355847976344145,1,1
576.824252593394,4878.925129837126,0.5509044550331412,9347.167600963998,1.016514263761761,2.5614310669556124,0,1
664.8060138532288,5117.952785474135,0.13373020867530738,23841.036083158688,0.7400118986596131,3.861100451015779,1,1
663.0527636089945,2002.6989732018387,0.3520353261306849,21076.98252728144,0.5183995725753385,4.751957225220006,0,1
650.2556728321231,6374.4915120537225,0.7697598708390003,22541.343198372946,0.8213894485877198,2.8715599863653023,1,1
638.2706433312427,5519.732713846989,0.45028080199714093,39631.18853218164,1.100326365041712,4.980310382699234,0,0
579.2314628974793,6497.015164789478,0.40291039521379324,9579.435302507058,1.1786909055048862,1.622989623863,0,0
628.9677338617321,655.6169327094658,0.42038972361150584,28623.48324880554,1.0421098204595571,2.7599051550602556,1,1
632.8642741736616,8132.5620571710915,0.24621790680361463,18562.76240299822,0.9858681645603469,6.34182249655375,1,0
609.886136538919,4790.61555776724,0.3580950196053567,21436.644522015045,0.9759279296771931,6.207581040555788,3,1
641.9357144166995,6662.274225106275,0.3588692791910236,19772.438773493788,0.788776250647844,4.216246469226268,1,1
670.2025428407269,3440.141109311704,0.1366485141312307,17878.81833300978,0.873987941289276,2.964471381846094,0,0
744.3092950605266,5919.160857593854,0.6372973399625428,17150.835358806205,1.2338139051652663,2.945192896947978,0,0
658.728890641592,3419.8766552395155,0.39155310233271534,21647.543677865047,0.7114883988416247,4.253463508117372,0,1
662.8775195361383,4064.3465589562925,0.6755259207714963,12414.131516641604,1.2229557581419703,6.289036983290583,0,0
646.2777042116917,7871.047030800179,0.6952436007839268,23752.895837608827,0.8355943691015884,6.856491382688649,0,1
554.0614392350479,4713.97639885498,0.24839583828906067,17919.02797557373,1.1650864218190158,4.006936529036062,2,1
648.6743062275392,5326.149309769584,0.56014743751909,14349.653304798212,0.6186369981004924,2.6930151480304323,0,1
653.0115104970513,6305.1015960331315,0.4305972629140873,17749.93571002093,1.0171808402329299,5.535687275732666,0,0
773.1621056242643,5743.522831958907,0.7161097165450396,26285.746084312865,0.7526459728104756,3.352930058748301,0,1
640.3819517609438,5225.6283577153645,0.2510184754235179,17323.324564918883,0.6169465616151626,3.963494722277595,1,1
665.0773671166806,5547.441503699338,0.574469240217031,21792.2680910481,0.9437068084821891,7.650552180874075,1,1
648.2644115147378,8605.123377857413,0.5254264855769059,16345.218621422633,1.1018943577191938,6.654230857131536,1,0
591.5660981190234,4913.571804449622,0.306711034300283,23789.609249618097,0.7310117122813007,5.315948624502903,0,1
707.141140725751,5301.648570072452,0.19562063255582085,23427.53869395102,0.6001968079083198,2.4561619977745544,1,0
687.5966516343387,6575.981594011419,0.5561478323340936,29243.044166482057,0.881631047133009,5.422793134941318,0,0
689.5515973521524,6658.288899436976,0.6170182206926315,19122.180272503923,0.8825129342445638,7.1253145815750525,1,0
604.530627260263,6780.54545834057,0.32093914063434503,23343.274023789534,1.0096639255108997,4.248732668468929,1,1
720.139715546805,5958.095333043777,0.5513828228156197,20490.337697694722,1.0899189142728978,7.70222817997343,0,0
579.907446860386,3285.492630904275,0.3765916353280523,26479.358909315073,0.8881169637455012,7.5854905790364135,0,1
679.3428546900135,7450.147298451644,0.5992448182978325,16405.838061956347,1.2711006629588526,8.327465664286947,1,0
759.5227812904989,3280.481910471968,0.2394506924258372,23725.026564386404,0.9448469489070583,5.610486253062706,0,0
600.4731837434656,5453.95319785855,0.7231505018453221,19026.513519416592,0.8307146987986201,6.174783399612025,1,1
621.6851135198614,3868.586224970963,0.30118671752590587,19679.059114457512,0.5776865281794344,7.8283745766621795,0,1
654.982568254382,4903.792480110511,0.357450191429307,20458.762422241864,0.8474680959367664,5.894787874137951,0,0
624.8262172941901,5493.14361545522,0.14066436645624486,21261.20198213339,0.8327226109177728,3.9975317844195746,0,0
572.4668284466934,5482.03582317541,0.1780585486248935,19418.85478439021,1.092060959256294,4.102914326944277,0,0
653.4281487403014,5632.881131352927,0.46110333189862973,21073.565915852632,0.9924967248133708,5.4771099075474785,0,0
596.8848143136947,7420.566903587971,0.2873148737095801,27890.590287810923,0.6641261756734765,2.4188771561075626,0,1
673.679621531759,5680.30145227097,0.6848361580195361,24927.24842807609,0.9344508772822075,4.7134821692716145,1,1
604.0287882883099,4633.765047064027,0.1102853720584677,24345.772962484483,1.0343062343458107,7.1930942364605075,0,0
727.4967202508769,6446.130752432536,0.3653658340703554,17722.302369880646,1.2056062718775666,0.6174922976694379,2,0
610.8373353831881,6784.205733386961,0.33614188273836487,15553.795858858379,1.077500793482812,8.06896420358903,1,0
633.8969241897162,3158.5882772945115,0.11352934164232073,24776.502791188766,1.0521693308622955,7.244748437406319,1,0
690.6758608684835,5896.100104774787,0.18705787930035717,24380.23396264897,0.9120171989230328,4.0804707683390475,0,0
588.4567841783022,6051.759113466347,0.38954987244304473,27363.35337875491,0.9776624010846899,6.08678165574362,0,1
661.3729967302065,4553.654744960012,0.44500520911321273,16980.09687015385,1.1499009801412319,5.006295453812653,0,0
715.3571377141214,7063.560219967429,0.3830028230784084,18852.256723198265,0.6334445205040701,7.459980736877366,1,0
569.6258382719386,4774.91661945121,0.4716563748884657,11802.579187372829,0.8301121345566088,6.965366285539883,1,1
659.2316929266152,5188.3646802073135,0.5165921724339771,18037.644469695635,0.7454862502487518,2.1998585536339816,0,1
662.9941397124212,4740.392263574196,0.10694667478948494,24982.852552897235,0.9758306237452249,6.174524826928353,0,0
689.0911435888655,5023.368571372202,0.42486661161745276,17667.52310385901,1.1460444351301575,4.588744292713505,1,0
588.1524644560959,3355.587369657197,0.7744494686213118,23202.39897600412,0.7806051426557852,5.1656651410362,0,1
583.9771693457861,2839.9236761085585,0.46332259609068416,19047.484470010942,0.4219391265061124,3.543656198060369,1,1
676.0970782808449,7391.757594837458,0.5742795872212673,21620.285141107805,0.817555850995106,8.49627413824167,1,1
664.8492336616594,3729.5579775225083,0.31830470054181825,14261.543050921664,1.0826947464034813,7.0801236398051515,1,0
662.5246425172938,3512.9114758155392,0.6417939647069338,20426.047248169507,1.007525980589976,3.5204576720540652,0,0
667.3224104748488,1769.9148295944278,0.6410450373132806,5044.320145496384,0.9856372495621153,2.330778786179535,0,0
615.9987639210755,4041.5573784657468,0.4649072333578973,19065.519209190075,0.844001339625104,4.228654738044304,1,1
661.6126848580502,3015.3653098887526,0.7832096762954496,11847.6337814243,0.6441938527560427,5.869005292182612,2,1
664.6536236649341,7463.022740204553,0.1878851503338574,26029.97258273408,1.0030588643248934,5.480411687892446,0,0
614.2824290986816,6514.725634013951,0.1118633654227067,23887.036763822558,0.733143637993075,7.506265649536487,0,1
743.2887255572379,3967.7744822334143,0.6391107482299672,22333.354909830407,1.3368193466760911,6.5798394443617045,1,0
673.6916460455893,8378.653708016463,0.6650088761554178,27605.0311357969,1.014101441670903,6.939138051505814,2,1
590.4348251398676,6472.648230487392,0.18414506038440337,15255.417395875815,0.7838703394892098,5.653710801220875,1,1
682.8276804316915,4512.752924737067,0.2859079830710243,28736.815989577794,0.7777229505222744,2.2214025395780195,3,1
601.2659164886339,1250.8914276896403,0.11228665435664024,24660.957821301923,0.8814111586772824,4.6086029377061974,0,1
689.3542301871227,8436.413858886113,0.3053160275463953,18817.22356390527,0.8520996155956501,7.120179479817331,0,0
707.9297789503702,2915.641299854606,0.6411993117430701,25678.10073591472,1.123366755105991,4.896954142950708,1,0
608.9658840824145,2531.901879564662,0.4625723693988053,14468.532437941829,0.9372832339488093,6.006180737247494,1,1
698.1688064622161,6533.855648014461,0.3436669152178017,15877.429192361633,0.7536736522182944,4.362503369507734,0,0
670.6390463468249,8659.628609508909,0.3602175064344312,16957.0513838015,1.2780881370311565,2.94037630291631,0,0
691.1030079997245,7076.409227765777,0.10094753800082772,17355.111459679923,0.9098616663040445,4.753311871907779,1,0
744.8396491326973,5845.86368007854,0.3098603692956652,14717.211786198735,1.0537679351937794,5.6180948860653075,0,0
637.7305941998565,5892.131512497929,0.5525211191465514,26115.415335476624,0.7783546985110481,3.6886245610771127,0,1
612.3131917821255,6280.1233381704615,0.78193611067145,18705.72799815084,0.9726231255489047,4.528577510286663,0,1
605.5242785187238,6138.392884680148,0.6929425788887297,21762.524841784398,0.9622219982286391,3.1210735160280345,1,1
609.209485751728,5421.787135954064,0.1165164752518704,17148.243167931596,0.5220701415807694,7.238489835128192,1,1
646.1449145292947,5156.301655927814,0.7289924232723876,10896.983497257414,1.3030550220921282,4.411088484823932,0,0
667.0575987408322,4906.110308150716,0.6482388893090382,21350.28679195711,1.1581288921845094,7.905511090252366,1,0
663.834539966501,3869.0531166999854,0.6462632864996863,10438.725122901116,0.8205609367708024,8.057495701081816,1,1
691.3591624518012,4578.987384699839,0.42059703130250004,19656.829769572658,0.6795460519088289,4.837908070556512,1,1
650.6500945938953,2460.564778706922,0.378603705068152,13158.424805835948,0.9695123227607104,2.9831025349053006,1,0
722.6767038578658,4852.490559807875,0.3120410101832348,29936.379996154043,0.9173395398828793,0.8282042445333255,0,0
636.7671583381021,3517.1133392736238,0.14598640126805607,24556.813610873607,0.9711337897126459,2.055925853946417,0,0
786.008458329481,3344.6160241763437,0.2597647544455894,20528.768956357402,0.938315479238818,2.25233035020268,0,0
681.2833673882503,5269.841226730217,0.27262254448461726,26318.533388273343,1.0012481978611851,7.75693925492301,0,0
607.1421221791859,7088.003429516899,0.4388539487971411,15768.42011267132,1.1894611398783614,5.231649174453892,0,0
596.4553750969444,6377.474909003469,0.6232110846176858,22717.396893350466,1.0136206410257294,5.779209048183976,1,1
674.1236207621592,2644.2490945652344,0.43166687987856267,20999.052168593567,0.6900689002180118,0.5591579821297481,1,1
638.8268607337075,3515.557795144494,0.14049111461301245,21320.10040666835,1.1725125705424904,2.604067141565477,1,0
685.7000247046046,6411.156781982324,0.7704528606917428,26361.76750053384,1.2281229126976574,6.7741595528925735,0,0
673.6618812286772,3526.2689096925355,0.7599070233658786,23662.460513899012,1.530411346902417,5.573548224765172,0,0
646.3585543671563,4663.050275004463,0.6496326802038859,21443.618314125117,0.6753011933520804,4.705589442628805,0,1
607.6603140965798,5825.078148536828,0.7939295310949545,11725.56281885852,0.948576402630055,6.129684717200245,0,1
574.2576387657068,3547.483317704547,0.4811376329601841,15199.768523602681,0.48358025936220256,8.27159561227163,0,1
627.674252396649,5158.0632592189395,0.7739378451772443,19386.455332021378,1.010629831275842,4.557915072925899,1,1
692.8199397161736,2998.9617576226933,0.15292352843172555,20466.861871383255,0.7903599403666455,5.138739605316139,2,0
660.7046872065102,4097.94853407318,0.35597652378295996,14348.981376630381,1.2846891589649907,5.3851938374626105,0,0
587.7130610644006,5479.672901213806,0.2577668876047361,32058.383377892103,0.7450770059962837,9.784219270547986,0,1
658.6590462925591,2610.509399702496,0.23708315889398904,27581.970276267864,0.5621633924065477,0.8012874711619489,1,1
669.2658689864419,5660.7121069405985,0.19856206422487327,23010.591601962416,0.8057472518594961,6.366446029577616,0,0
605.8071281899433,4970.543301609978,0.5356895490961977,20360.184306418723,0.5049024457565725,4.770395502481873,1,1
657.6862552972764,5828.734931625721,0.6469252990231136,18938.955150494243,1.0502198909014622,6.133543452368359,1,1
652.9104359222999,5335.871201096992,0.5048088795942525,15240.407699888823,0.48698339074873587,3.6852548920105512,2,1
592.8514851084689,7046.210644960766,0.20287389671174677,20387.402592594313,0.9056915162366318,4.902069938283099,0,0
667.8893680174142,5187.836753971861,0.6677866389534297,21288.762700713753,0.48443763602876067,6.42282115893099,1,1
678.0392263184117,4355.89168831212,0.54516829501461,13791.197122591879,0.8359404390926717,11.225820402087681,0,0
704.1525621587639,5183.446254548426,0.3717159942888969,21670.882086224487,1.2286756311609068,6.616072378804143,1,0
702.6901026017451,5814.947043554582,0.5718912068752441,19223.704755876257,0.9721295782871591,3.3038688039389825,0,0
581.1165316021454,5073.290105488557,0.281933485469983,10460.962210613045,0.7273012790070132,4.152480635954594,0,1
603.1087480042438,5060.887536805823,0.3416345459459474,15698.07494610249,0.8937593022121832,4.093171783232292,0,0
675.751763360433,3947.012468289867,0.7422400901923932,17931.97233289178,0.9036033744088894,1.40871365473997,1,1
675.6892975456104,4005.6486236735777,0.3033531539699943,29438.43828670095,0.9945260691686811,4.339819616597126,1,0
675.7523843153024,2896.0920923004596,0.4289917877105557,22782.76562266879,0.6266283273438347,6.46565816364349,1,1
842.6365745327361,7624.3651147804085,0.7230987961772103,13322.592154500544,1.018513454769466,2.4515357618464098,1,0
678.5445255346583,3134.2051469130724,0.5954049451872693,22430.181447088184,0.3591216736794449,7.096965302101185,0,1
706.7782820090299,3960.642203306139,0.14354225831529194,12263.480055308173,0.774023089527238,5.9755496421686765,1,0
697.7000881746601,3922.389101646204,0.20311213099527925,25413.455269435366,0.8023452315096911,3.531533356057924,0,0
682.5695625652899,6342.386565416662,0.10548911354034178,17644.376740910608,1.0266653652142477,4.716940725324305,1,0
634.2365377679827,4557.575482561959,0.5416452531604145,19531.819056304146,0.9045261705353739,8.196643615282067,2,1
687.9484610246634,6871.613109010601,0.4133713977872928,26628.98323771095,0.6188873892287428,6.467095627011732,0,1
611.3587392731214,3989.764063634197,0.19399239563159287,13564.18215707875,0.703001374836597,5.017567309796296,1,1
638.1590696629995,5418.491243335703,0.7705538847397394,13014.409074435043,0.9397360019094814,4.524633366078032,0,1
625.7318226085448,3746.979420110364,0.4707618067619339,17082.003368269976,0.8841865316270887,5.153218140903319,0,1
654.0937069693161,8217.723691660081,0.2693253058790225,25191.894255096584,0.7841751780728508,3.976472884115393,1,1
765.7329283336754,3218.602371455731,0.4504224998082953,12403.269622615788,0.8038332420976042,0.7905009885619707,0,0
556.6367403704126,5464.731065340541,0.5757342329145755,5839.222009447156,1.0392335994318578,9.084355821069462,1,1
684.3130095187257,5950.665321398148,0.15336745258149515,17744.205707955007,0.7964614854261571,5.310649998398803,0,0
569.3642064405174,5620.698646177248,0.2922926705335244,22758.7039995546,0.8823817511941854,5.796294530245074,0,1
626.4034067105283,4722.0685116834375,0.6648758436187956,26001.308748694148,1.3339873176161086,4.884184500246183,1,1
704.4475298483683,4805.268950399861,0.4217654092818629,17684.193189573005,0.6152634726232153,3.529766398550824,1,0
653.2140009547732,5065.717207968664,0.48260399942260646,17942.866964419987,0.5296314536850683,4.628151038102459,2,1
596.1127611035347,4779.496997557267,0.40297120154662847,25769.503671278737,1.0567179329597214,1.8012104756113776,1,1
614.2348145370016,6445.818675192364,0.1307299598501036,10651.291501522897,0.7642713877411793,9.554172996106608,1,1
683.9798874467338,8315.784502387027,0.21602484587410917,18057.396124084953,0.836352494451476,2.530976003155208,0,0
613.4816684141432,4163.76232248825,0.4118791471193237,20952.11944962529,0.7437687243737772,2.936067432305641,0,1
660.8229294790988,2945.2955306313834,0.2464298257855495,22246.093606425173,0.8480399718464975,4.119481591227199,0,0
652.2785919951907,4867.576927473117,0.13498532006177513,17450.966534045587,1.2197076224192682,7.576151449704755,1,0
617.4199826197091,8869.564006481478,0.6905547648362766,20172.205058529205,1.0604256917236239,5.029017998525308,1,1
757.1972044662663,3794.4881480454037,0.7868347704148811,7558.363232935053,1.0724447023773955,2.527728407939075,0,0
681.6959511159006,7458.675208166102,0.6552000117977176,16708.75793833076,0.6167545888414709,7.508676721514679,1,1
548.7428706671196,7516.5512211146615,0.697649445193267,22267.54356277234,0.6697692526894261,6.462001253570962,1,1
659.3227157384714,4169.617637438008,0.2693839912219318,15088.529828726601,0.33218426810291457,6.076869914432905,0,0
616.9106767615806,5853.474618777913,0.7724388828592399,20294.921107947986,0.7381238357834492,6.431468482341681,0,1
692.6216667398112,7442.594934692806,0.23784799311739988,22234.36250401349,1.0913406372771317,9.788723801164902,1,0
610.373963078365,4431.30838851877,0.7660008672532826,18287.253995711177,1.0033893031496741,9.370189790072224,1,1
644.2631779266551,4694.629459846457,0.7963735057761657,20852.318854982856,0.8556973474095753,3.6265693139934094,1,1
675.2493639490228,4127.478629077034,0.5982059640222341,15186.33717357694,0.8955399432563894,8.247769985622305,0,0
693.2877597085061,3477.8649039607,0.7868006122542753,18966.943601519768,0.762222891484919,5.766336379517801,2,1
589.9851796472112,4026.0836824009893,0.4986778456969726,23051.080847946112,0.9409517764803569,5.998191632275499,0,1
633.2749382079526,3164.089599856615,0.2816792482232633,20784.86480484217,1.053175655896123,1.6154583367133428,0,0
626.2527344419522,5051.125202388839,0.4058971199659347,17067.343652180323,0.5768226425179055,4.659228469223608,3,1
617.3335383713144,3845.0401534120374,0.5154926547651503,21121.082021453964,0.9599295375674697,3.3743528193268704,0,1
738.2727120140548,5350.6788676861215,0.1511570934189105,23573.04895318309,1.0864869741909335,6.6561176297866185,1,0
670.2490855480478,2666.156530694559,0.5356402852320723,9750.29360711261,0.8169799422073261,7.14216100080561,0,0
586.9558022832477,5496.320348321686,0.7868244857336062,25795.370324779487,1.0401401224241167,0.8510272979673772,1,1
695.8930973527388,6250.293442413387,0.23307535484860936,18318.72630659464,1.4629308888945105,4.955930271991459,2,0
756.1078098506316,2009.3965361428168,0.6548165814018684,22127.44966620115,0.8791314414026217,7.243723009588504,0,0
701.6232630275573,5561.084854771359,0.7355291556457336,25986.23461822614,0.9786614100010648,4.62664207537311,1,1
574.0315017022994,6841.503488709938,0.7605911149741547,13141.631513847671,0.7523885832677217,6.458127290004729,0,1
625.7882963566874,3185.538471963192,0.7720949230838131,16452.794987862268,0.9362502325204101,5.702330935254168,1,1
